Date,Probe,jet_detection,x_gsm,y_gsm,z_gsm,r_spc,jet_time,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,ind_jet_center,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
2015-09-08 20:30:00+00:00,3,True,0.17900000512599945,10.33899974822998,-3.3489999771118164,10.868000030517578,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 20:40:00+00:00,3,True,0.07699999958276749,10.265000343322754,-3.2929999828338623,10.779999732971191,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 20:50:00+00:00,3,True,-0.024000000208616257,10.1850004196167,-3.240000009536743,10.687999725341797,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 21:00:00+00:00,3,True,-0.12600000202655792,10.100000381469727,-3.187999963760376,10.590999603271484,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 21:10:00+00:00,3,True,-0.2280000001192093,10.008999824523926,-3.1389999389648438,10.489999771118164,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 21:20:00+00:00,3,True,-0.33000001311302185,9.911999702453613,-3.0920000076293945,10.383000373840332,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 21:30:00+00:00,3,True,-0.4320000112056732,9.809000015258789,-3.046999931335449,10.270999908447266,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 21:40:00+00:00,3,True,-0.5329999923706055,9.699999809265137,-3.003000020980835,10.154000282287598,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 21:50:00+00:00,3,True,-0.6340000033378601,9.585000038146973,-2.9619998931884766,10.031999588012695,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 22:00:00+00:00,3,True,-0.7350000143051147,9.463000297546387,-2.921999931335449,9.904000282287598,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 22:10:00+00:00,3,True,-0.8360000252723694,9.336000442504883,-2.884000062942505,9.770999908447266,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 22:20:00+00:00,3,True,-0.9359999895095825,9.20199966430664,-2.8480000495910645,9.631999969482422,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 22:30:00+00:00,3,True,-1.034999966621399,9.060999870300293,-2.812999963760376,9.487000465393066,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 22:40:00+00:00,3,True,-1.1339999437332153,8.913000106811523,-2.7790000438690186,9.336999893188477,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 22:50:00+00:00,3,True,-1.2319999933242798,8.758999824523926,-2.746999979019165,9.180000305175781,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 23:00:00+00:00,3,True,-1.3300000429153442,8.597999572753906,-2.7149999141693115,9.017000198364258,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 23:10:00+00:00,3,True,-1.4259999990463257,8.430000305175781,-2.683000087738037,8.847000122070312,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 23:20:00+00:00,3,True,-1.5219999551773071,8.255000114440918,-2.6519999504089355,8.670000076293945,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 23:30:00+00:00,3,True,-1.6160000562667847,8.071999549865723,-2.621000051498413,8.487000465393066,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 23:40:00+00:00,3,True,-1.7089999914169312,7.88100004196167,-2.5899999141693115,8.295999526977539,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-08 23:50:00+00:00,3,True,-1.7999999523162842,7.683000087738037,-2.558000087738037,8.097999572753906,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 00:00:00+00:00,3,True,-1.8890000581741333,7.478000164031982,-2.5250000953674316,7.892000198364258,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 00:10:00+00:00,3,True,-1.9769999980926514,7.26200008392334,-2.490999937057495,7.677000045776367,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 00:20:00+00:00,3,True,-2.062999963760376,7.039000034332275,-2.4549999237060547,7.454999923706055,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 00:30:00+00:00,3,True,-2.1459999084472656,6.807000160217285,-2.4159998893737793,7.2230000495910645,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 00:40:00+00:00,3,True,-2.2260000705718994,6.565999984741211,-2.375,6.982999801635742,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 00:50:00+00:00,3,True,-2.303999900817871,6.315999984741211,-2.3310000896453857,6.73199987411499,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 01:00:00+00:00,3,True,-2.378000020980835,6.054999828338623,-2.2829999923706055,6.4710001945495605,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 01:10:00+00:00,3,True,-2.447000026702881,5.784999847412109,-2.2309999465942383,6.199999809265137,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 01:20:00+00:00,3,True,-2.513000011444092,5.502999782562256,-2.1730000972747803,5.916999816894531,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 01:30:00+00:00,3,True,-2.572999954223633,5.210000038146973,-2.109999895095825,5.620999813079834,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 01:40:00+00:00,3,True,-2.627000093460083,4.90500020980835,-2.0409998893737793,5.313000202178955,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 01:50:00+00:00,3,True,-2.674999952316284,4.5879998207092285,-1.9639999866485596,4.989999771118164,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 02:00:00+00:00,3,True,-2.7139999866485596,4.256999969482422,-1.878000020980835,4.6529998779296875,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 02:10:00+00:00,3,True,-2.743000030517578,3.9119999408721924,-1.784000039100647,4.298999786376953,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 02:20:00+00:00,3,True,-2.76200008392334,3.5510001182556152,-1.6779999732971191,3.927999973297119,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 02:30:00+00:00,3,True,-2.7660000324249268,3.1740000247955322,-1.5609999895095825,3.5369999408721924,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 02:40:00+00:00,3,True,-2.753999948501587,2.7790000438690186,-1.4299999475479126,3.125,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 02:50:00+00:00,3,True,-2.7200000286102295,2.364000082015991,-1.284000039100647,2.690000057220459,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 03:00:00+00:00,3,True,-2.6589999198913574,1.9270000457763672,-1.11899995803833,2.2290000915527344,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 03:10:00+00:00,3,True,-2.562999963760376,1.4670000076293945,-0.9350000023841858,1.7400000095367432,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 03:20:00+00:00,3,True,-2.4179999828338623,0.9829999804496765,-0.7269999980926514,1.222000002861023,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 03:30:00+00:00,3,True,-2.2049999237060547,0.4749999940395355,-0.492000013589859,0.6840000152587891,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 03:40:00+00:00,3,True,-1.8910000324249268,-0.04800000041723251,-0.2290000021457672,0.23399999737739563,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 03:50:00+00:00,3,True,-1.4249999523162842,-0.5569999814033508,0.05700000002980232,0.5600000023841858,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 04:00:00+00:00,3,True,-0.7509999871253967,-0.9649999737739563,0.33399999141693115,1.0219999551773071,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 04:10:00+00:00,3,True,0.09300000220537186,-1.128000020980835,0.5289999842643738,1.246000051498413,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 04:20:00+00:00,3,True,0.9259999990463257,-1.003000020980835,0.5920000076293945,1.1649999618530273,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
