mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,b_imf_x,b_imf_y,b_imf_z,dipole,imf_clock_angle,p_dyn,Date,Probe,jet_detection,x_gsm,y_gsm,z_gsm,r_spc,jet_time,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,ind_jet_center,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
3,2016-09-27 14:27:40,2016-09-27 14:37:40,2.98,8.24,-5.39,-14.960000038146973,39.040000915527344,-5.159999847412109,5.62,bisection,-1.4700000286102295,0.8399999737739563,-6.570000171661377,6.161,172.7310028076172,2.930000066757202,2016-09-27 14:35:44+00:00,3,True,2.9560000896453857,8.282999992370605,-5.396999835968018,9.88599967956543,2016-09-27 14:32:40.123131036+00:00,909,941,716,748,507,154.533,18.56,-46.663,3.952,19.183,-46.656,4.118,2.068,37.922,-4.895,2.068,37.922,-4.895,2.5299999713897705,2.5789999961853027,10.800999641418457,10.805000305175781,-2.108,36.086,11.584,-1.162,38.262,10.476,9.524,-261.732,-16.0,10.663,-264.663,-15.368,11062905.0,9491208.0,10991375.0,9492829.0,14250255.0,9329782.0,14280522.0,9315067.0,2.481,0.426,
3,2016-09-27 14:27:40,2016-09-27 14:37:40,2.98,8.24,-5.39,-14.960000038146973,39.040000915527344,-5.159999847412109,5.001,shear,-1.4700000286102295,0.8399999737739563,-6.570000171661377,6.161,172.7310028076172,2.930000066757202,2016-09-27 14:36:34+00:00,3,True,2.9489998817443848,8.298999786376953,-5.395999908447266,9.89900016784668,2016-09-27 14:32:40.123131036+00:00,842,874,649,681,440,154.533,18.56,-46.663,3.952,19.183,-46.656,4.118,2.068,37.922,-4.895,2.068,37.922,-4.895,2.5299999713897705,2.5789999961853027,10.800999641418457,10.805000305175781,-2.108,36.086,11.584,-1.162,38.262,10.476,9.524,-261.732,-16.0,10.663,-264.663,-15.368,11062905.0,9491208.0,10991375.0,9492829.0,14250255.0,9329782.0,14280522.0,9315067.0,2.481,0.426,
3,2016-09-27 14:27:40,2016-09-27 14:37:40,2.98,8.24,-5.39,-14.960000038146973,39.040000915527344,-5.159999847412109,5.001,rx_en,-1.4700000286102295,0.8399999737739563,-6.570000171661377,6.161,172.7310028076172,2.930000066757202,2016-09-27 14:36:34+00:00,3,True,2.9489998817443848,8.298999786376953,-5.395999908447266,9.89900016784668,2016-09-27 14:32:40.123131036+00:00,842,874,649,681,440,154.533,18.56,-46.663,3.952,19.183,-46.656,4.118,2.068,37.922,-4.895,2.068,37.922,-4.895,2.5299999713897705,2.5789999961853027,10.800999641418457,10.805000305175781,-2.108,36.086,11.584,-1.162,38.262,10.476,9.524,-261.732,-16.0,10.663,-264.663,-15.368,11062905.0,9491208.0,10991375.0,9492829.0,14250255.0,9329782.0,14280522.0,9315067.0,2.481,0.426,
3,2016-09-27 14:27:40,2016-09-27 14:37:40,2.98,8.24,-5.39,-14.960000038146973,39.040000915527344,-5.159999847412109,4.535,va_cs,-1.4700000286102295,0.8399999737739563,-6.570000171661377,6.161,172.7310028076172,2.930000066757202,2016-09-27 14:36:34+00:00,3,True,2.9489998817443848,8.298999786376953,-5.395999908447266,9.89900016784668,2016-09-27 14:32:40.123131036+00:00,842,874,649,681,440,154.533,18.56,-46.663,3.952,19.183,-46.656,4.118,2.068,37.922,-4.895,2.068,37.922,-4.895,2.5299999713897705,2.5789999961853027,10.800999641418457,10.805000305175781,-2.108,36.086,11.584,-1.162,38.262,10.476,9.524,-261.732,-16.0,10.663,-264.663,-15.368,11062905.0,9491208.0,10991375.0,9492829.0,14250255.0,9329782.0,14280522.0,9315067.0,2.481,0.426,
3,2016-09-27 14:27:40,2016-09-27 14:37:40,2.98,8.24,-5.39,-14.960000038146973,39.040000915527344,-5.159999847412109,5.62,bisection,-1.4700000286102295,0.8399999737739563,-6.570000171661377,6.161,172.7310028076172,2.930000066757202,2016-09-27 14:36:34+00:00,3,True,2.9489998817443848,8.298999786376953,-5.395999908447266,9.89900016784668,2016-09-27 14:32:40.123131036+00:00,842,874,649,681,440,154.533,18.56,-46.663,3.952,19.183,-46.656,4.118,2.068,37.922,-4.895,2.068,37.922,-4.895,2.5299999713897705,2.5789999961853027,10.800999641418457,10.805000305175781,-2.108,36.086,11.584,-1.162,38.262,10.476,9.524,-261.732,-16.0,10.663,-264.663,-15.368,11062905.0,9491208.0,10991375.0,9492829.0,14250255.0,9329782.0,14280522.0,9315067.0,2.481,0.426,
3,2016-09-27 14:27:40,2016-09-27 14:37:40,2.98,8.24,-5.39,-14.960000038146973,39.040000915527344,-5.159999847412109,5.001,shear,-1.4700000286102295,0.8399999737739563,-6.570000171661377,6.161,172.7310028076172,2.930000066757202,2016-09-27 14:35:04+00:00,3,True,2.9590001106262207,8.274999618530273,-5.396999835968018,9.878999710083008,2016-09-27 14:32:40.123131036+00:00,909,941,716,748,507,154.533,18.56,-46.663,3.952,19.183,-46.656,4.118,2.068,37.922,-4.895,2.068,37.922,-4.895,2.5299999713897705,2.5789999961853027,10.800999641418457,10.805000305175781,-2.108,36.086,11.584,-1.162,38.262,10.476,9.524,-261.732,-16.0,10.663,-264.663,-15.368,11062905.0,9491208.0,10991375.0,9492829.0,14250255.0,9329782.0,14280522.0,9315067.0,2.481,0.426,
3,2016-09-27 14:27:40,2016-09-27 14:37:40,2.98,8.24,-5.39,-14.960000038146973,39.040000915527344,-5.159999847412109,5.001,rx_en,-1.4700000286102295,0.8399999737739563,-6.570000171661377,6.161,172.7310028076172,2.930000066757202,2016-09-27 14:35:04+00:00,3,True,2.9590001106262207,8.274999618530273,-5.396999835968018,9.878999710083008,2016-09-27 14:32:40.123131036+00:00,909,941,716,748,507,154.533,18.56,-46.663,3.952,19.183,-46.656,4.118,2.068,37.922,-4.895,2.068,37.922,-4.895,2.5299999713897705,2.5789999961853027,10.800999641418457,10.805000305175781,-2.108,36.086,11.584,-1.162,38.262,10.476,9.524,-261.732,-16.0,10.663,-264.663,-15.368,11062905.0,9491208.0,10991375.0,9492829.0,14250255.0,9329782.0,14280522.0,9315067.0,2.481,0.426,
3,2016-09-27 14:27:40,2016-09-27 14:37:40,2.98,8.24,-5.39,-14.960000038146973,39.040000915527344,-5.159999847412109,4.535,va_cs,-1.4700000286102295,0.8399999737739563,-6.570000171661377,6.161,172.7310028076172,2.930000066757202,2016-09-27 14:35:04+00:00,3,True,2.9590001106262207,8.274999618530273,-5.396999835968018,9.878999710083008,2016-09-27 14:32:40.123131036+00:00,909,941,716,748,507,154.533,18.56,-46.663,3.952,19.183,-46.656,4.118,2.068,37.922,-4.895,2.068,37.922,-4.895,2.5299999713897705,2.5789999961853027,10.800999641418457,10.805000305175781,-2.108,36.086,11.584,-1.162,38.262,10.476,9.524,-261.732,-16.0,10.663,-264.663,-15.368,11062905.0,9491208.0,10991375.0,9492829.0,14250255.0,9329782.0,14280522.0,9315067.0,2.481,0.426,
3,2016-09-27 14:27:40,2016-09-27 14:37:40,2.98,8.24,-5.39,-14.960000038146973,39.040000915527344,-5.159999847412109,5.62,bisection,-1.4700000286102295,0.8399999737739563,-6.570000171661377,6.161,172.7310028076172,2.930000066757202,2016-09-27 14:35:04+00:00,3,True,2.9590001106262207,8.274999618530273,-5.396999835968018,9.878999710083008,2016-09-27 14:32:40.123131036+00:00,909,941,716,748,507,154.533,18.56,-46.663,3.952,19.183,-46.656,4.118,2.068,37.922,-4.895,2.068,37.922,-4.895,2.5299999713897705,2.5789999961853027,10.800999641418457,10.805000305175781,-2.108,36.086,11.584,-1.162,38.262,10.476,9.524,-261.732,-16.0,10.663,-264.663,-15.368,11062905.0,9491208.0,10991375.0,9492829.0,14250255.0,9329782.0,14280522.0,9315067.0,2.481,0.426,
3,2016-09-27 14:27:40,2016-09-27 14:37:40,2.98,8.24,-5.39,-14.960000038146973,39.040000915527344,-5.159999847412109,5.001,shear,-1.4700000286102295,0.8399999737739563,-6.570000171661377,6.161,172.7310028076172,2.930000066757202,2016-09-27 14:28:54+00:00,3,True,3.003000020980835,8.168999671936035,-5.3979997634887695,9.791000366210938,2016-09-27 14:32:40.123131036+00:00,1098,1130,915,947,706,157.994,16.663,-47.392,3.799,16.174,-47.57,3.71,2.068,37.922,-4.895,2.068,37.922,-4.895,2.5299999713897705,2.63700008392334,10.800999641418457,10.805000305175781,-8.137,31.8,7.229,-8.11,30.496,6.915,9.524,-261.732,-16.0,10.663,-264.663,-15.368,11177892.0,9491208.0,11107376.0,9492829.0,14350224.0,9329782.0,14345612.0,9315067.0,2.481,0.439,
3,2016-09-27 14:27:40,2016-09-27 14:37:40,2.98,8.24,-5.39,-14.960000038146973,39.040000915527344,-5.159999847412109,5.001,rx_en,-1.4700000286102295,0.8399999737739563,-6.570000171661377,6.161,172.7310028076172,2.930000066757202,2016-09-27 14:28:54+00:00,3,True,3.003000020980835,8.168999671936035,-5.3979997634887695,9.791000366210938,2016-09-27 14:32:40.123131036+00:00,1098,1130,915,947,706,157.994,16.663,-47.392,3.799,16.174,-47.57,3.71,2.068,37.922,-4.895,2.068,37.922,-4.895,2.5299999713897705,2.63700008392334,10.800999641418457,10.805000305175781,-8.137,31.8,7.229,-8.11,30.496,6.915,9.524,-261.732,-16.0,10.663,-264.663,-15.368,11177892.0,9491208.0,11107376.0,9492829.0,14350224.0,9329782.0,14345612.0,9315067.0,2.481,0.439,
3,2016-09-27 14:27:40,2016-09-27 14:37:40,2.98,8.24,-5.39,-14.960000038146973,39.040000915527344,-5.159999847412109,4.535,va_cs,-1.4700000286102295,0.8399999737739563,-6.570000171661377,6.161,172.7310028076172,2.930000066757202,2016-09-27 14:28:54+00:00,3,True,3.003000020980835,8.168999671936035,-5.3979997634887695,9.791000366210938,2016-09-27 14:32:40.123131036+00:00,1098,1130,915,947,706,157.994,16.663,-47.392,3.799,16.174,-47.57,3.71,2.068,37.922,-4.895,2.068,37.922,-4.895,2.5299999713897705,2.63700008392334,10.800999641418457,10.805000305175781,-8.137,31.8,7.229,-8.11,30.496,6.915,9.524,-261.732,-16.0,10.663,-264.663,-15.368,11177892.0,9491208.0,11107376.0,9492829.0,14350224.0,9329782.0,14345612.0,9315067.0,2.481,0.439,
3,2016-09-27 14:27:40,2016-09-27 14:37:40,2.98,8.24,-5.39,-14.960000038146973,39.040000915527344,-5.159999847412109,5.62,bisection,-1.4700000286102295,0.8399999737739563,-6.570000171661377,6.161,172.7310028076172,2.930000066757202,2016-09-27 14:28:54+00:00,3,True,3.003000020980835,8.168999671936035,-5.3979997634887695,9.791000366210938,2016-09-27 14:32:40.123131036+00:00,1098,1130,915,947,706,157.994,16.663,-47.392,3.799,16.174,-47.57,3.71,2.068,37.922,-4.895,2.068,37.922,-4.895,2.5299999713897705,2.63700008392334,10.800999641418457,10.805000305175781,-8.137,31.8,7.229,-8.11,30.496,6.915,9.524,-261.732,-16.0,10.663,-264.663,-15.368,11177892.0,9491208.0,11107376.0,9492829.0,14350224.0,9329782.0,14345612.0,9315067.0,2.481,0.439,
3,2016-09-28 15:09:59,2016-09-28 15:19:59,2.8,8.94,-5.33,-19.110000610351562,31.260000228881836,-2.5299999713897705,9.335,shear,-0.699999988079071,6.079999923706055,-2.7899999618530273,6.563,114.61100006103516,4.179999828338623,2016-09-28 15:11:44+00:00,3,True,2.819999933242798,8.890000343322754,-5.340000152587891,10.371000289916992,2016-09-28 15:14:59.456764459+00:00,1334,1366,2261,2293,2036,9.662,8.261,-50.913,4.184,8.628,-50.803,3.025,0.005,-43.85,1.881,0.005,-43.85,1.881,2.628000020980835,2.7909998893737793,14.46500015258789,14.41100025177002,-55.14,-9.776,-163.329,-48.421,-11.946,-153.863,15.025,-311.971,-0.562,12.14,-311.562,-0.541,13440481.0,6666608.0,13154497.0,6624274.0,18218702.0,8662567.0,17781794.0,8631973.0,1.951,0.532,
3,2016-09-28 15:09:59,2016-09-28 15:19:59,2.8,8.94,-5.33,-19.110000610351562,31.260000228881836,-2.5299999713897705,6.698,rx_en,-0.699999988079071,6.079999923706055,-2.7899999618530273,6.563,114.61100006103516,4.179999828338623,2016-09-28 15:11:44+00:00,3,True,2.819999933242798,8.890000343322754,-5.340000152587891,10.371000289916992,2016-09-28 15:14:59.456764459+00:00,1334,1366,2261,2293,2036,9.662,8.261,-50.913,4.184,8.628,-50.803,3.025,0.005,-43.85,1.881,0.005,-43.85,1.881,2.628000020980835,2.7909998893737793,14.46500015258789,14.41100025177002,-55.14,-9.776,-163.329,-48.421,-11.946,-153.863,15.025,-311.971,-0.562,12.14,-311.562,-0.541,13440481.0,6666608.0,13154497.0,6624274.0,18218702.0,8662567.0,17781794.0,8631973.0,1.951,0.532,
3,2016-09-28 15:09:59,2016-09-28 15:19:59,2.8,8.94,-5.33,-19.110000610351562,31.260000228881836,-2.5299999713897705,10.238,va_cs,-0.699999988079071,6.079999923706055,-2.7899999618530273,6.563,114.61100006103516,4.179999828338623,2016-09-28 15:11:44+00:00,3,True,2.819999933242798,8.890000343322754,-5.340000152587891,10.371000289916992,2016-09-28 15:14:59.456764459+00:00,1334,1366,2261,2293,2036,9.662,8.261,-50.913,4.184,8.628,-50.803,3.025,0.005,-43.85,1.881,0.005,-43.85,1.881,2.628000020980835,2.7909998893737793,14.46500015258789,14.41100025177002,-55.14,-9.776,-163.329,-48.421,-11.946,-153.863,15.025,-311.971,-0.562,12.14,-311.562,-0.541,13440481.0,6666608.0,13154497.0,6624274.0,18218702.0,8662567.0,17781794.0,8631973.0,1.951,0.532,
3,2016-09-28 15:09:59,2016-09-28 15:19:59,2.8,8.94,-5.33,-19.110000610351562,31.260000228881836,-2.5299999713897705,5.378,bisection,-0.699999988079071,6.079999923706055,-2.7899999618530273,6.563,114.61100006103516,4.179999828338623,2016-09-28 15:11:44+00:00,3,True,2.819999933242798,8.890000343322754,-5.340000152587891,10.371000289916992,2016-09-28 15:14:59.456764459+00:00,1334,1366,2261,2293,2036,9.662,8.261,-50.913,4.184,8.628,-50.803,3.025,0.005,-43.85,1.881,0.005,-43.85,1.881,2.628000020980835,2.7909998893737793,14.46500015258789,14.41100025177002,-55.14,-9.776,-163.329,-48.421,-11.946,-153.863,15.025,-311.971,-0.562,12.14,-311.562,-0.541,13440481.0,6666608.0,13154497.0,6624274.0,18218702.0,8662567.0,17781794.0,8631973.0,1.951,0.532,
3,2016-09-28 16:52:40,2016-09-28 17:02:40,2.01,10.27,-4.81,-24.8799991607666,45.77000045776367,0.019999999552965164,4.81,shear,-0.9399999976158142,1.059999942779541,-4.059999942779541,7.186,165.42999267578125,3.799999952316284,2016-09-28 16:53:44+00:00,3,True,2.0399999618530273,10.218999862670898,-4.8460001945495605,11.3100004196167,2016-09-28 16:57:40.301248550+00:00,529,561,2956,2988,3571,12.238,21.266,-48.276,-5.639,20.274,-48.487,-5.531,21.929,-37.954,2.913,21.929,-37.954,2.913,3.9019999504089355,3.927000045776367,10.734999656677246,10.741999626159668,-5.07,-199.882,35.185,-2.111,-199.456,34.878,46.265,-307.003,50.904,47.63,-305.735,50.167,6152835.0,6041697.5,6208757.0,5982805.5,13815950.0,8450583.0,13819727.0,8408582.0,1.35,0.423,
3,2016-09-28 16:52:40,2016-09-28 17:02:40,2.01,10.27,-4.81,-24.8799991607666,45.77000045776367,0.019999999552965164,4.838,rx_en,-0.9399999976158142,1.059999942779541,-4.059999942779541,7.186,165.42999267578125,3.799999952316284,2016-09-28 16:53:44+00:00,3,True,2.0399999618530273,10.218999862670898,-4.8460001945495605,11.3100004196167,2016-09-28 16:57:40.301248550+00:00,529,561,2956,2988,3571,12.238,21.266,-48.276,-5.639,20.274,-48.487,-5.531,21.929,-37.954,2.913,21.929,-37.954,2.913,3.9019999504089355,3.927000045776367,10.734999656677246,10.741999626159668,-5.07,-199.882,35.185,-2.111,-199.456,34.878,46.265,-307.003,50.904,47.63,-305.735,50.167,6152835.0,6041697.5,6208757.0,5982805.5,13815950.0,8450583.0,13819727.0,8408582.0,1.35,0.423,
3,2016-09-28 16:52:40,2016-09-28 17:02:40,2.01,10.27,-4.81,-24.8799991607666,45.77000045776367,0.019999999552965164,4.838,va_cs,-0.9399999976158142,1.059999942779541,-4.059999942779541,7.186,165.42999267578125,3.799999952316284,2016-09-28 16:53:44+00:00,3,True,2.0399999618530273,10.218999862670898,-4.8460001945495605,11.3100004196167,2016-09-28 16:57:40.301248550+00:00,529,561,2956,2988,3571,12.238,21.266,-48.276,-5.639,20.274,-48.487,-5.531,21.929,-37.954,2.913,21.929,-37.954,2.913,3.9019999504089355,3.927000045776367,10.734999656677246,10.741999626159668,-5.07,-199.882,35.185,-2.111,-199.456,34.878,46.265,-307.003,50.904,47.63,-305.735,50.167,6152835.0,6041697.5,6208757.0,5982805.5,13815950.0,8450583.0,13819727.0,8408582.0,1.35,0.423,
3,2016-09-28 16:52:40,2016-09-28 17:02:40,2.01,10.27,-4.81,-24.8799991607666,45.77000045776367,0.019999999552965164,4.838,bisection,-0.9399999976158142,1.059999942779541,-4.059999942779541,7.186,165.42999267578125,3.799999952316284,2016-09-28 16:53:44+00:00,3,True,2.0399999618530273,10.218999862670898,-4.8460001945495605,11.3100004196167,2016-09-28 16:57:40.301248550+00:00,529,561,2956,2988,3571,12.238,21.266,-48.276,-5.639,20.274,-48.487,-5.531,21.929,-37.954,2.913,21.929,-37.954,2.913,3.9019999504089355,3.927000045776367,10.734999656677246,10.741999626159668,-5.07,-199.882,35.185,-2.111,-199.456,34.878,46.265,-307.003,50.904,47.63,-305.735,50.167,6152835.0,6041697.5,6208757.0,5982805.5,13815950.0,8450583.0,13819727.0,8408582.0,1.35,0.423,
3,2016-09-29 16:08:37,2016-09-29 16:18:37,2.48,9.78,-5.06,5.710000038146973,9.4399995803833,22.790000915527344,13.416,shear,-5.650000095367432,0.699999988079071,0.10000000149011612,6.767,82.02999877929688,1.9500000476837158,2016-09-29 16:12:54+00:00,3,True,2.486999988555908,9.767000198364258,-5.076000213623047,11.006999969482422,2016-09-29 16:13:37.603183985+00:00,666,698,1528,1560,1356,85.215,23.566,-23.158,4.755,23.559,-23.159,4.761,0.533,2.051,17.843,0.533,2.051,17.843,0.3779999911785126,0.37599998712539673,15.647000312805176,15.244000434875488,-8.861,-50.827,40.461,-9.205,-50.31,40.382,-61.538,-286.819,19.594,-61.557,-285.334,22.026,52085064.0,4000539.25,53414000.0,3954088.0,54197968.0,5276664.5,53762252.0,5334091.5,7.457,0.628,
3,2016-09-29 16:08:37,2016-09-29 16:18:37,2.48,9.78,-5.06,5.710000038146973,9.4399995803833,22.790000915527344,13.658,rx_en,-5.650000095367432,0.699999988079071,0.10000000149011612,6.767,82.02999877929688,1.9500000476837158,2016-09-29 16:12:54+00:00,3,True,2.486999988555908,9.767000198364258,-5.076000213623047,11.006999969482422,2016-09-29 16:13:37.603183985+00:00,666,698,1528,1560,1356,85.215,23.566,-23.158,4.755,23.559,-23.159,4.761,0.533,2.051,17.843,0.533,2.051,17.843,0.3779999911785126,0.37599998712539673,15.647000312805176,15.244000434875488,-8.861,-50.827,40.461,-9.205,-50.31,40.382,-61.538,-286.819,19.594,-61.557,-285.334,22.026,52085064.0,4000539.25,53414000.0,3954088.0,54197968.0,5276664.5,53762252.0,5334091.5,7.457,0.628,
3,2016-09-29 16:08:37,2016-09-29 16:18:37,2.48,9.78,-5.06,5.710000038146973,9.4399995803833,22.790000915527344,13.658,va_cs,-5.650000095367432,0.699999988079071,0.10000000149011612,6.767,82.02999877929688,1.9500000476837158,2016-09-29 16:12:54+00:00,3,True,2.486999988555908,9.767000198364258,-5.076000213623047,11.006999969482422,2016-09-29 16:13:37.603183985+00:00,666,698,1528,1560,1356,85.215,23.566,-23.158,4.755,23.559,-23.159,4.761,0.533,2.051,17.843,0.533,2.051,17.843,0.3779999911785126,0.37599998712539673,15.647000312805176,15.244000434875488,-8.861,-50.827,40.461,-9.205,-50.31,40.382,-61.538,-286.819,19.594,-61.557,-285.334,22.026,52085064.0,4000539.25,53414000.0,3954088.0,54197968.0,5276664.5,53762252.0,5334091.5,7.457,0.628,
3,2016-09-29 16:08:37,2016-09-29 16:18:37,2.48,9.78,-5.06,5.710000038146973,9.4399995803833,22.790000915527344,4.907,bisection,-5.650000095367432,0.699999988079071,0.10000000149011612,6.767,82.02999877929688,1.9500000476837158,2016-09-29 16:12:54+00:00,3,True,2.486999988555908,9.767000198364258,-5.076000213623047,11.006999969482422,2016-09-29 16:13:37.603183985+00:00,666,698,1528,1560,1356,85.215,23.566,-23.158,4.755,23.559,-23.159,4.761,0.533,2.051,17.843,0.533,2.051,17.843,0.3779999911785126,0.37599998712539673,15.647000312805176,15.244000434875488,-8.861,-50.827,40.461,-9.205,-50.31,40.382,-61.538,-286.819,19.594,-61.557,-285.334,22.026,52085064.0,4000539.25,53414000.0,3954088.0,54197968.0,5276664.5,53762252.0,5334091.5,7.457,0.628,
3,2016-09-29 16:08:37,2016-09-29 16:18:37,2.48,9.78,-5.06,5.710000038146973,9.4399995803833,22.790000915527344,13.416,shear,-5.650000095367432,0.699999988079071,0.10000000149011612,6.767,82.02999877929688,1.9500000476837158,2016-09-29 16:11:34+00:00,3,True,2.494999885559082,9.755000114440918,-5.080999851226807,10.99899959564209,2016-09-29 16:13:37.603183985+00:00,666,698,1528,1560,1356,85.215,23.566,-23.158,4.755,23.559,-23.159,4.761,0.533,2.051,17.843,0.533,2.051,17.843,0.3779999911785126,0.37599998712539673,15.647000312805176,15.244000434875488,-8.861,-50.827,40.461,-9.205,-50.31,40.382,-61.538,-286.819,19.594,-61.557,-285.334,22.026,52085064.0,4000539.25,53414000.0,3954088.0,54197968.0,5276664.5,53762252.0,5334091.5,7.457,0.628,
3,2016-09-29 16:08:37,2016-09-29 16:18:37,2.48,9.78,-5.06,5.710000038146973,9.4399995803833,22.790000915527344,13.658,rx_en,-5.650000095367432,0.699999988079071,0.10000000149011612,6.767,82.02999877929688,1.9500000476837158,2016-09-29 16:11:34+00:00,3,True,2.494999885559082,9.755000114440918,-5.080999851226807,10.99899959564209,2016-09-29 16:13:37.603183985+00:00,666,698,1528,1560,1356,85.215,23.566,-23.158,4.755,23.559,-23.159,4.761,0.533,2.051,17.843,0.533,2.051,17.843,0.3779999911785126,0.37599998712539673,15.647000312805176,15.244000434875488,-8.861,-50.827,40.461,-9.205,-50.31,40.382,-61.538,-286.819,19.594,-61.557,-285.334,22.026,52085064.0,4000539.25,53414000.0,3954088.0,54197968.0,5276664.5,53762252.0,5334091.5,7.457,0.628,
3,2016-09-29 16:08:37,2016-09-29 16:18:37,2.48,9.78,-5.06,5.710000038146973,9.4399995803833,22.790000915527344,13.658,va_cs,-5.650000095367432,0.699999988079071,0.10000000149011612,6.767,82.02999877929688,1.9500000476837158,2016-09-29 16:11:34+00:00,3,True,2.494999885559082,9.755000114440918,-5.080999851226807,10.99899959564209,2016-09-29 16:13:37.603183985+00:00,666,698,1528,1560,1356,85.215,23.566,-23.158,4.755,23.559,-23.159,4.761,0.533,2.051,17.843,0.533,2.051,17.843,0.3779999911785126,0.37599998712539673,15.647000312805176,15.244000434875488,-8.861,-50.827,40.461,-9.205,-50.31,40.382,-61.538,-286.819,19.594,-61.557,-285.334,22.026,52085064.0,4000539.25,53414000.0,3954088.0,54197968.0,5276664.5,53762252.0,5334091.5,7.457,0.628,
3,2016-09-29 16:08:37,2016-09-29 16:18:37,2.48,9.78,-5.06,5.710000038146973,9.4399995803833,22.790000915527344,4.907,bisection,-5.650000095367432,0.699999988079071,0.10000000149011612,6.767,82.02999877929688,1.9500000476837158,2016-09-29 16:11:34+00:00,3,True,2.494999885559082,9.755000114440918,-5.080999851226807,10.99899959564209,2016-09-29 16:13:37.603183985+00:00,666,698,1528,1560,1356,85.215,23.566,-23.158,4.755,23.559,-23.159,4.761,0.533,2.051,17.843,0.533,2.051,17.843,0.3779999911785126,0.37599998712539673,15.647000312805176,15.244000434875488,-8.861,-50.827,40.461,-9.205,-50.31,40.382,-61.538,-286.819,19.594,-61.557,-285.334,22.026,52085064.0,4000539.25,53414000.0,3954088.0,54197968.0,5276664.5,53762252.0,5334091.5,7.457,0.628,
3,2016-09-29 16:08:37,2016-09-29 16:18:37,2.48,9.78,-5.06,5.710000038146973,9.4399995803833,22.790000915527344,13.416,shear,-5.650000095367432,0.699999988079071,0.10000000149011612,6.767,82.02999877929688,1.9500000476837158,2016-09-29 16:10:14+00:00,3,True,2.50600004196167,9.736000061035156,-5.089000225067139,10.986000061035156,2016-09-29 16:13:37.603183985+00:00,666,698,1528,1560,1356,85.215,23.566,-23.158,4.755,23.559,-23.159,4.761,0.533,2.051,17.843,0.533,2.051,17.843,0.3779999911785126,0.37599998712539673,15.647000312805176,15.244000434875488,-8.861,-50.827,40.461,-9.205,-50.31,40.382,-61.538,-286.819,19.594,-61.557,-285.334,22.026,52085064.0,4000539.25,53414000.0,3954088.0,54197968.0,5276664.5,53762252.0,5334091.5,7.457,0.628,
3,2016-09-29 16:08:37,2016-09-29 16:18:37,2.48,9.78,-5.06,5.710000038146973,9.4399995803833,22.790000915527344,13.658,rx_en,-5.650000095367432,0.699999988079071,0.10000000149011612,6.767,82.02999877929688,1.9500000476837158,2016-09-29 16:10:14+00:00,3,True,2.50600004196167,9.736000061035156,-5.089000225067139,10.986000061035156,2016-09-29 16:13:37.603183985+00:00,666,698,1528,1560,1356,85.215,23.566,-23.158,4.755,23.559,-23.159,4.761,0.533,2.051,17.843,0.533,2.051,17.843,0.3779999911785126,0.37599998712539673,15.647000312805176,15.244000434875488,-8.861,-50.827,40.461,-9.205,-50.31,40.382,-61.538,-286.819,19.594,-61.557,-285.334,22.026,52085064.0,4000539.25,53414000.0,3954088.0,54197968.0,5276664.5,53762252.0,5334091.5,7.457,0.628,
3,2016-09-29 16:08:37,2016-09-29 16:18:37,2.48,9.78,-5.06,5.710000038146973,9.4399995803833,22.790000915527344,13.658,va_cs,-5.650000095367432,0.699999988079071,0.10000000149011612,6.767,82.02999877929688,1.9500000476837158,2016-09-29 16:10:14+00:00,3,True,2.50600004196167,9.736000061035156,-5.089000225067139,10.986000061035156,2016-09-29 16:13:37.603183985+00:00,666,698,1528,1560,1356,85.215,23.566,-23.158,4.755,23.559,-23.159,4.761,0.533,2.051,17.843,0.533,2.051,17.843,0.3779999911785126,0.37599998712539673,15.647000312805176,15.244000434875488,-8.861,-50.827,40.461,-9.205,-50.31,40.382,-61.538,-286.819,19.594,-61.557,-285.334,22.026,52085064.0,4000539.25,53414000.0,3954088.0,54197968.0,5276664.5,53762252.0,5334091.5,7.457,0.628,
